TIME: 0.000, TIME STEP: 0.001, STEADY TIME: 0.000, FINAL TIME: 0.010, NUMBER OF PARTICLES : 2021, LINEAR SIZE (L) = 126.00, SELF-VELOCITY (V0): 1.00
SET PARAMETERS: PHI = 0.10, Pe = 1.00, TAU = 1.0, SAMPLE = 0
X           Y        X_VIRTUAL     Y_VIRTUAL       VX         VY         THETA
117.090430  65.228873   117.090430   65.228873    4.410490    4.801115    4.707279 
71.734749  94.450653   71.734749   94.450653    -0.921560    0.388236    2.742876 
25.242672  66.383772   25.242672   66.383772    0.445229    0.895417    1.109366 
68.737069  53.823580   68.737069   53.823580    -0.687251    0.726420    2.328494 
19.365223  44.471954   19.365223   44.471954    0.038296    3.416821    3.533135 
20.981892  99.296894   20.981892   99.296894    0.050854    0.998706    1.519920 
104.495555  102.008684   104.495555   102.008684    0.011128    -0.999938    4.723517 
37.136815  15.629356   37.136815   15.629356    -0.967226    -0.253917    3.398320 
81.648906  110.543820   81.648906   110.543820    -0.042193    -0.999109    4.670183 
121.575923  45.283204   121.575923   45.283204    -0.665173    0.746689    2.298522 
17.912515  108.672762   17.912515   108.672762    0.381324    0.924442    1.179568 
12.547241  118.512217   12.547241   118.512217    -0.848580    0.529067    2.584092 
61.375644  110.346273   61.375644   110.346273    0.310658    0.950522    1.254911 
101.951365  102.637448   101.951365   102.637448    0.702598    -0.711587    5.491431 
115.191813  118.889816   115.191813   118.889816    0.241868    0.970309    1.326505 
34.534540  82.758939   34.534540   82.758939    -0.999988    -0.004833    3.146426 
100.948419  55.361018   100.948419   55.361018    -8.184893    11.178002    3.646132 
31.594409  85.820832   31.594409   85.820832    0.815392    -0.578909    5.665795 
73.312169  99.970575   73.312169   99.970575    -0.597398    18.105317    2.678124 
96.463893  70.173618   96.463893   70.173618    -0.076280    0.997086    1.647151 
49.587527  113.837615   49.587527   113.837615    10.346535    -1.910636    3.852582 
20.603491  71.109845   20.603491   71.109845    0.986204    -0.165532    6.116888 
82.544000  81.926981   82.544000   81.926981    -6.878780    3.424069    5.973998 
73.897607  38.229564   73.897607   38.229564    0.989379    -0.145358    6.137311 
115.850287  34.683172   115.850287   34.683172    3.726602    4.861145    5.670427 
4.870597  46.154611   4.870597   46.154611    6.013495    3.466788    5.738640 
124.602560  26.989576   124.602560   26.989576    -0.832977    -0.553307    3.727922 
32.941420  41.450017   32.941420   41.450017    0.629198    0.777245    0.890276 
91.729791  26.875172   91.729791   26.875172    9.013629    -14.216666    0.048470 
5.712936  108.631825   5.712936   108.631825    -4.531570    6.137331    1.943923 
83.633850  39.877814   83.633850   39.877814    -0.833638    -0.552311    3.726727 
74.166328  59.975946   74.166328   59.975946    18.486653    -6.461220    1.177625 
29.717869  24.775470   29.717869   24.775470    -0.989846    -0.142143    3.284218 
48.081036  25.275006   48.081036   25.275006    -6.428394    3.365957    2.530830 
57.810844  125.339323   57.810844   125.339323    0.485276    0.874361    1.064118 
123.972548  5.782981   123.972548   5.782981    -0.831426    -0.555636    3.730720 
52.380173  55.588257   52.380173   55.588257    1.294100    0.768990    5.889427 
112.950147  85.514075   112.950147   85.514075    -0.607063    2.801318    1.871664 
11.873726  90.566627   11.873726   90.566627    0.492631    0.870238    1.055686 
72.835261  94.747612   72.835261   94.747612    0.336805    0.941574    1.227275 
34.584682  0.056711   34.584682   0.056711    0.999003    0.044651    0.044666 
100.834424  30.472740   100.834424   30.472740    1.977245    0.163290    3.693364 
93.825122  37.470517   93.825122   37.470517    0.995566    -0.094064    6.188982 
44.642084  30.053894   44.642084   30.053894    -6.655488    -11.399274    4.579397 
10.206615  104.319972   10.206615   104.319972    0.039590    0.999216    1.531196 
111.467308  94.696238   111.467308   94.696238    0.707563    -0.706651    5.498432 
98.203460  119.430735   98.203460   119.430735    0.717870    0.696177    0.770058 
35.581727  38.984060   35.581727   38.984060    -0.885343    -0.464939    3.625159 
56.877428  22.562566   56.877428   22.562566    -0.329542    0.944141    1.906614 
48.574730  96.806069   48.574730   96.806069    -10.658901    1.722793    4.253720 
95.346730  5.260376   95.346730   5.260376    0.525675    -0.850685    5.265898 
110.281565  75.693236   110.281565   75.693236    -0.170343    0.985385    1.741974 
75.554538  4.861739   75.554538   4.861739    -0.275938    -0.961175    4.432823 
51.818053  89.584006   51.818053   89.584006    0.993440    -0.114354    6.168581 
37.491854  81.993979   37.491854   81.993979    -0.958693    0.284444    2.853167 
125.853526  13.154419   125.853526   13.154419    0.999435    0.033606    0.033613 
38.087608  120.523214   38.087608   120.523214    -10.614493    2.506182    2.392278 
108.960030  124.605319   108.960030   124.605319    0.706351    -0.707862    5.496718 
45.908706  69.279408   45.908706   69.279408    -0.144011    0.989576    1.715310 
86.359977  6.690906   86.359977   6.690906    15.536982    -4.686688    2.504660 
27.271061  28.035129   27.271061   28.035129    -4.608169    8.454734    4.215348 
79.674011  53.095666   79.674011   53.095666    0.252905    0.967491    1.315115 
57.060525  35.152098   57.060525   35.152098    -0.627162    -0.778889    4.034485 
97.394453  98.953659   97.394453   98.953659    -8.412518    8.167834    1.889825 
60.478904  56.042572   60.478904   56.042572    6.386042    -5.292632    -0.182845 
51.142594  102.431223   51.142594   102.431223    0.468879    0.883262    1.082775 
48.151603  2.310582   48.151603   2.310582    -0.641126    -0.767436    4.016425 
61.821096  54.710132   61.821096   54.710132    0.452140    -0.891947    5.181552 
59.362169  72.562746   59.362169   72.562746    -11.146086    -4.304358    4.527381 
12.286022  46.125574   12.286022   46.125574    -1.930961    -1.491148    3.087647 
45.351109  106.970701   45.351109   106.970701    -7.039430    2.506700    0.351966 
77.436351  62.588739   77.436351   62.588739    -0.963937    -0.266129    3.410968 
70.337185  13.223295   70.337185   13.223295    0.229964    -0.973199    4.944429 
32.441768  15.245749   32.441768   15.245749    3.466260    -0.928609    3.146890 
34.621987  93.304233   34.621987   93.304233    0.501608    -0.865095    5.237845 
37.649537  63.508372   37.649537   63.508372    -0.775093    0.631847    2.457659 
80.495749  83.125180   80.495749   83.125180    -0.219183    0.975684    1.791773 
99.752166  46.864536   99.752166   46.864536    -0.969770    -0.244022    3.388104 
20.057799  92.260851   20.057799   92.260851    -0.984526    0.175240    2.965443 
52.080754  54.663565   52.080754   54.663565    -1.282325    -0.741792    2.718196 
0.084915  68.093036   0.084915   68.093036    0.466571    -0.884484    5.197799 
80.778870  3.243495   80.778870   3.243495    0.837689    0.546148    0.577759 
44.899896  125.879918   44.899896   125.879918    0.167477    0.985876    1.402526 
43.128368  115.750121   43.128368   115.750121    0.406984    0.913435    1.151647 
84.858044  79.888816   84.858044   79.888816    13.087794    -3.129495    0.547518 
97.954572  98.452478   97.954572   98.452478    7.652885    -8.113332    4.250111 
35.255930  30.646580   35.255930   30.646580    -0.789014    0.614376    2.479998 
111.282886  35.246355   111.282886   35.246355    0.992250    -0.064884    5.821793 
17.389623  0.226090   17.389623   0.226090    0.950320    -0.311273    5.966653 
5.111317  56.103251   5.111317   56.103251    0.913221    0.407464    0.419675 
12.523499  35.667365   12.523499   35.667365    -1.253941    -6.731067    2.026266 
18.508581  94.209360   18.508581   94.209360    0.714932    -0.699194    5.508916 
103.110389  75.617785   103.110389   75.617785    -0.967126    0.254296    2.884473 
33.375139  44.340745   33.375139   44.340745    1.022905    -9.375557    2.026099 
27.349044  29.370129   27.349044   29.370129    -0.748033    0.663661    2.415890 
49.140905  76.662561   49.140905   76.662561    -0.975246    -0.221124    3.364559 
5.006332  93.587383   5.006332   93.587383    -0.311735    0.950169    1.887815 
106.188219  4.660577   106.188219   4.660577    0.681443    0.731871    0.821063 
75.166448  116.566280   75.166448   116.566280    0.993597    0.112982    0.113223 
72.542990  26.764453   72.542990   26.764453    4.413761    8.846068    0.531722 
0.470115  5.549172   0.470115   5.549172    -0.479258    0.877674    2.070605 
37.724497  80.227591   37.724497   80.227591    -0.240577    -0.970630    4.469428 
106.273719  74.985731   106.273719   74.985731    -18.818185    6.857410    0.739332 
16.571465  99.502664   16.571465   99.502664    0.504734    0.863275    1.041722 
48.534890  82.656375   48.534890   82.656375    0.043070    -0.999072    4.755472 
50.674215  9.066878   50.674215   9.066878    -0.992015    -0.126123    3.268052 
30.484206  50.044294   30.484206   50.044294    -0.992087    -0.125550    3.267475 
16.599424  58.702772   16.599424   58.702772    0.590383    0.807123    0.939263 
121.194571  41.725404   121.194571   41.725404    -4.056525    -12.038388    4.928068 
36.095195  59.390988   36.095195   59.390988    -0.658786    -0.752330    3.993185 
65.729025  58.159954   65.729025   58.159954    3.504078    -10.470869    0.345905 
79.708037  4.442875   79.708037   4.442875    0.044326    0.999017    1.526456 
10.989498  42.589010   10.989498   42.589010    -0.824269    -0.566198    3.743479 
111.189462  29.222849   111.189462   29.222849    -0.571528    -0.572106    3.591600 
40.959314  53.110844   40.959314   53.110844    -0.499862    0.866105    2.094236 
87.141539  66.534967   87.141539   66.534967    0.203024    0.979174    1.366351 
92.472956  124.843213   92.472956   124.843213    -2.793836    0.717719    1.784902 
51.588772  47.117224   51.588772   47.117224    0.311752    -0.950163    5.029426 
63.678921  2.638372   63.678921   2.638372    -0.960966    0.276665    2.861271 
4.532931  114.169880   4.532931   114.169880    -1.220607    0.620762    4.751577 
49.193350  117.227814   49.193350   117.227814    0.231464    -0.972844    4.945971 
95.374958  68.045771   95.374958   68.045771    0.947851    -0.318715    5.958812 
54.096974  76.478484   54.096974   76.478484    14.762169    4.125923    1.177488 
22.603975  98.862259   22.603975   98.862259    -0.779297    -0.626655    3.818846 
85.490637  42.908329   85.490637   42.908329    0.095734    0.995407    1.474916 
58.222215  22.450604   58.222215   22.450604    0.775779    -0.631005    5.600337 
77.406981  18.445624   77.406981   18.445624    0.636884    0.770960    0.880347 
15.284864  109.673326   15.284864   109.673326    -6.839895    -4.126306    3.379002 
59.805103  96.060470   59.805103   96.060470    3.434386    2.162453    4.962732 
74.316981  90.620734   74.316981   90.620734    -0.147830    0.989013    1.719170 
42.315653  84.551875   42.315653   84.551875    -0.661589    -0.749867    3.989454 
68.084800  122.569724   68.084800   122.569724    0.431376    0.902172    1.124779 
63.902675  104.932908   63.902675   104.932908    -0.999221    0.039464    3.102118 
108.260146  15.539440   108.260146   15.539440    0.615191    -0.788378    5.375017 
62.905688  86.710209   62.905688   86.710209    -0.766613    0.642109    2.444347 
54.229669  47.517062   54.229669   47.517062    -0.422479    -0.906373    4.276211 
32.117362  119.232390   32.117362   119.232390    -0.982098    -0.188370    3.331095 
85.092468  24.305201   85.092468   24.305201    0.315215    0.949020    1.250113 
71.140058  42.238920   71.140058   42.238920    0.052692    0.998611    1.518080 
81.419490  7.783996   81.419490   7.783996    0.993346    -0.115166    6.167764 
6.516593  21.578391   6.516593   21.578391    -0.909247    0.416258    2.712267 
66.311193  104.276646   66.311193   104.276646    -0.132766    0.991147    1.703956 
64.730931  118.143311   64.730931   118.143311    -0.962181    -0.272410    3.417490 
33.267339  45.093928   33.267339   45.093928    -2.396472    10.631395    2.775778 
9.318352  87.911396   9.318352   87.911396    0.995096    -0.098909    -0.099071 
36.324104  89.589668   36.324104   89.589668    0.958884    -0.283799    5.995432 
75.319017  90.917831   75.319017   90.917831    -0.949975    -0.312325    3.459232 
68.182726  12.800490   68.182726   12.800490    4.300540    -6.036652    5.959302 
65.463992  3.306492   65.463992   3.306492    0.867827    -0.496867    5.763201 
3.907420  17.378817   3.907420   17.378817    0.976510    -0.215471    6.066011 
100.486078  105.882063   100.486078   105.882063    0.163484    0.986546    1.406575 
90.518315  18.104532   90.518315   18.104532    -0.931618    -0.363439    3.513550 
39.456483  26.313724   39.456483   26.313724    10.911747    -1.369654    5.809537 
88.034937  24.281896   88.034937   24.281896    0.796181    0.605058    0.649839 
65.903038  73.116281   65.903038   73.116281    -0.782661    -0.621017    3.812347 
82.959979  104.468729   82.959979   104.468729    -0.292141    0.956375    1.867261 
112.304569  105.046870   112.304569   105.046870    4.871844    3.084961    3.428951 
88.065385  95.912156   88.065385   95.912156    0.911380    0.411566    0.424172 
121.729278  89.061901   121.729278   89.061901    -0.999931    0.011727    3.129866 
28.519063  54.248657   28.519063   54.248657    -2.596602    -7.944847    2.563340 
82.319901  59.065120   82.319901   59.065120    0.629316    0.777150    0.890124 
89.939980  104.774647   89.939980   104.774647    0.993815    0.111045    6.394459 
116.904762  106.131583   116.904762   106.131583    -0.982880    0.184244    2.956290 
44.231295  79.944800   44.231295   79.944800    0.735976    -0.677007    5.539497 
106.077518  102.937124   106.077518   102.937124    -0.999328    -0.036642    3.178243 
70.029408  103.886431   70.029408   103.886431    -0.910036    0.414530    2.714167 
81.459578  76.804022   81.459578   76.804022    0.967568    0.252611    0.255378 
53.128099  17.707795   53.128099   17.707795    0.960870    -0.277000    6.002514 
94.996535  52.641598   94.996535   52.641598    0.165552    0.064514    1.299518 
43.475634  102.127211   43.475634   102.127211    0.727933    -0.685649    5.527691 
87.655352  116.104099   87.655352   116.104099    -5.494044    10.618794    3.321176 
28.681586  55.032712   28.681586   55.032712    1.041854    9.188144    2.370757 
19.930968  0.752896   19.930968   0.752896    -0.736129    -0.676842    3.885056 
94.952423  14.498902   94.952423   14.498902    -5.530423    -9.749824    2.515498 
5.288344  36.745091   5.288344   36.745091    -0.219523    -0.975607    4.491063 
48.859593  113.958604   48.859593   113.958604    -12.224667    2.072144    2.933489 
56.882845  40.354162   56.882845   40.354162    -0.922608    0.385739    2.745584 
31.494563  13.629023   31.494563   13.629023    0.335988    -12.789540    4.571174 
89.872191  101.297973   89.872191   101.297973    10.253641    -6.535694    5.958712 
56.553534  122.796647   56.553534   122.796647    0.052074    0.998643    1.518699 
3.054112  75.276048   3.054112   75.276048    -0.690148    -0.723669    3.950696 
85.415295  86.975501   85.415295   86.975501    -0.437233    0.899348    2.023316 
95.480615  36.066075   95.480615   36.066075    -0.999820    0.018976    3.122615 
80.092097  38.840409   80.092097   38.840409    0.365617    0.930765    1.196501 
46.119968  22.195580   46.119968   22.195580    4.151951    -1.470685    3.825807 
109.415332  110.542267   109.415332   110.542267    0.483544    -0.875320    5.217088 
55.498331  43.848944   55.498331   43.848944    -0.726686    -0.686970    3.898904 
28.251514  23.436316   28.251514   23.436316    -7.190161    3.387063    2.413873 
106.562975  73.436093   106.562975   73.436093    -4.570885    -1.326646    2.128567 
22.442853  101.296267   22.442853   101.296267    -0.999905    0.013755    3.127837 
30.591927  2.573273   30.591927   2.573273    1.253735    3.720219    5.285859 
39.489752  6.230267   39.489752   6.230267    -4.445393    0.386029    1.687293 
101.563110  53.492525   101.563110   53.492525    -0.538603    0.862683    2.366311 
83.457989  84.596934   83.457989   84.596934    -0.988170    0.153364    2.987621 
114.293783  25.938401   114.293783   25.938401    -0.935711    0.352768    2.781065 
42.619790  59.507087   42.619790   59.507087    -0.905761    -0.423790    3.579218 
46.447924  10.490859   46.447924   10.490859    -0.296980    -0.954884    4.410861 
45.275215  98.512143   45.275215   98.512143    0.652825    12.477677    1.220098 
54.953608  124.047279   54.953608   124.047279    -7.541433    14.938631    5.676266 
53.671664  99.967028   53.671664   99.967028    -0.033665    0.999433    1.604468 
39.480333  8.324892   39.480333   8.324892    -0.976319    0.216338    2.923531 
72.755385  67.198666   72.755385   67.198666    -0.471353    0.881945    2.061621 
95.307609  85.397924   95.307609   85.397924    0.249335    0.968417    1.318803 
70.748970  1.111804   70.748970   1.111804    0.406988    -0.838356    4.992913 
101.718192  41.720245   101.718192   41.720245    -0.226311    -0.974055    4.484100 
4.197618  45.634629   4.197618   45.634629    -4.558389    -4.785010    5.355568 
67.541437  70.780256   67.541437   70.780256    0.915199    -0.403002    5.868391 
111.593140  90.911230   111.593140   90.911230    -0.997762    -0.066861    3.208503 
113.856395  88.499080   113.856395   88.499080    0.901955    0.431830    0.446521 
96.678887  49.749081   96.678887   49.749081    0.277531    -0.960717    4.993612 
100.756840  26.191911   100.756840   26.191911    0.067749    -0.997702    4.780189 
43.812758  73.531622   43.812758   73.531622    -0.502773    0.864418    2.097601 
64.222665  89.445975   64.222665   89.445975    -0.686355    -0.727267    3.955924 
46.912685  54.379927   46.912685   54.379927    0.993379    -0.114882    -0.115136 
24.196162  110.481808   24.196162   110.481808    0.720430    -0.693528    5.516811 
55.139706  71.746640   55.139706   71.746640    0.129358    -0.991598    4.842111 
23.746969  100.929516   23.746969   100.929516    0.985314    -0.170754    6.111590 
97.516647  83.543644   97.516647   83.543644    -0.804641    4.901759    5.245069 
102.199421  65.789207   102.199421   65.789207    -5.555996    12.008532    5.814257 
19.961468  121.435032   19.961468   121.435032    4.320393    -7.479575    3.515055 
38.526511  86.856770   38.526511   86.856770    0.943891    0.330258    0.336577 
50.890893  79.205826   50.890893   79.205826    -0.982657    0.185431    2.955082 
124.470617  115.893377   124.470617   115.893377    -0.611521    0.791228    2.228778 
65.975240  44.181481   65.975240   44.181481    0.984913    -0.173051    -0.173927 
123.178418  100.885582   123.178418   100.885582    -0.737445    0.675407    2.400076 
90.180284  4.258466   90.180284   4.258466    -0.157232    -0.987562    4.554502 
32.477990  39.327702   32.477990   39.327702    -4.852454    -1.822835    5.852599 
29.556897  43.945784   29.556897   43.945784    9.615417    0.981308    0.410648 
23.671396  113.774045   23.671396   113.774045    0.285859    -0.958272    5.002292 
110.139507  51.815664   110.139507   51.815664    -8.721806    -4.562169    0.339637 
77.925604  58.412627   77.925604   58.412627    0.880081    0.474823    0.494763 
31.229223  120.732256   31.229223   120.732256    0.970730    -0.240173    6.040641 
95.126377  53.614290   95.126377   53.614290    19.372268    1.656460    0.459740 
77.885780  81.935556   77.885780   81.935556    -0.726585    0.687076    2.384135 
20.797987  9.816303   20.797987   9.816303    0.920619    -0.390462    5.882052 
69.088413  14.410648   69.088413   14.410648    -0.900459    -0.434941    3.591566 
37.326161  124.159674   37.326161   124.159674    -0.224276    -0.974526    4.486189 
67.564887  53.953246   67.564887   53.953246    3.867805    -8.424982    0.739519 
114.619763  77.794143   114.619763   77.794143    -0.505145    0.863035    2.100346 
77.871479  53.208365   77.871479   53.208365    -0.052868    -0.998601    4.659496 
66.748888  102.658529   66.748888   102.658529    0.888161    -0.459532    5.805717 
104.605176  72.808013   104.605176   72.808013    0.385873    -0.922552    5.108543 
57.307340  5.224027   57.307340   5.224027    -0.248686    0.968584    1.822120 
7.022919  108.394964   7.022919   108.394964    5.036927    2.463725    0.285013 
44.330133  15.817980   44.330133   15.817980    5.201188    7.464235    4.708669 
27.253717  97.928957   27.253717   97.928957    -0.089998    0.995942    1.660916 
75.646716  63.731034   75.646716   63.731034    0.915227    -0.402938    5.868461 
30.067842  98.379117   30.067842   98.379117    1.257142    -2.409204    4.689235 
11.456861  97.114314   11.456861   97.114314    -0.913974    -0.405773    3.559418 
60.520135  43.732127   60.520135   43.732127    0.834767    -0.550604    5.700098 
99.928375  30.251954   99.928375   30.251954    -3.077644    -1.656041    4.460946 
25.826808  70.837931   25.826808   70.837931    0.346523    -0.938041    5.066251 
87.776881  75.661852   87.776881   75.661852    -1.622061    5.532657    5.956225 
6.929351  93.724507   6.929351   93.724507    0.028646    -0.999590    4.741039 
86.607100  49.405042   86.607100   49.405042    0.378976    -0.925406    5.101079 
75.117995  37.416366   75.117995   37.416366    0.267577    -0.963536    4.983267 
49.774396  75.188085   49.774396   75.188085    0.685046    0.728500    0.816130 
21.909014  108.031568   21.909014   108.031568    -0.958140    -0.286300    3.431956 
36.211261  81.737086   36.211261   81.737086    0.218641    -0.646234    2.364966 
4.435680  79.842570   4.435680   79.842570    0.250972    -0.967994    4.966074 
122.887949  106.742151   122.887949   106.742151    -1.346817    -7.534348    2.711732 
121.645215  1.852310   121.645215   1.852310    -0.320694    0.947183    1.897259 
15.252522  77.030535   15.252522   77.030535    -13.139593    1.533641    0.397970 
2.034731  15.461618   2.034731   15.461618    0.420850    -0.907130    5.146771 
13.807079  80.113068   13.807079   80.113068    4.742485    -13.594265    1.927816 
73.987031  47.906591   73.987031   47.906591    0.448906    0.893579    1.105255 
35.307683  94.676376   35.307683   94.676376    -2.644101    10.481684    2.572160 
116.540579  88.301916   116.540579   88.301916    -0.011397    -0.999935    4.700992 
20.615136  107.244513   20.615136   107.244513    0.927024    0.375002    0.384399 
110.076182  4.482296   110.076182   4.482296    0.990047    0.140735    6.424389 
89.669354  120.119522   89.669354   120.119522    1.648246    -2.393561    3.907169 
33.413336  59.824244   33.413336   59.824244    -0.993860    0.110644    3.030722 
91.971343  92.952288   91.971343   92.952288    -0.980426    0.196890    2.943408 
36.408885  82.666395   36.408885   82.666395    -0.528658    1.776519    3.406959 
124.044233  28.733720   124.044233   28.733720    -0.840681    -0.541530    3.713849 
46.641747  6.966002   46.641747   6.966002    0.907784    0.419437    0.432825 
29.694202  108.289379   29.694202   108.289379    -0.050383    -0.998730    4.661984 
52.185397  37.332040   52.185397   37.332040    -0.984394    -0.175977    3.318491 
29.720937  78.523959   29.720937   78.523959    0.481923    0.876214    1.067948 
82.689968  118.153608   82.689968   118.153608    8.854461    7.176384    6.107403 
74.406167  52.094555   74.406167   52.094555    0.493928    0.869503    1.054195 
2.933844  24.487605   2.933844   24.487605    9.907953    -4.687664    0.514772 
97.053178  52.355413   97.053178   52.355413    0.484603    -0.874734    5.218298 
109.357330  120.937145   109.357330   120.937145    -14.354992    -6.368661    5.208696 
16.538641  79.608045   16.538641   79.608045    -0.335583    0.942011    1.913021 
83.091318  87.837918   83.091318   87.837918    0.551789    -0.833984    5.296897 
9.438100  77.278808   9.438100   77.278808    -14.550356    2.631746    5.286773 
42.715739  83.316546   42.715739   83.316546    -0.675949    -0.736949    3.970137 
30.740603  71.402568   30.740603   71.402568    0.973171    -0.230085    6.051020 
98.706761  106.010579   98.706761   106.010579    -15.242797    -3.575247    2.321304 
78.453546  106.124887   78.453546   106.124887    -0.518655    -3.334546    1.798887 
26.087233  39.913485   26.087233   39.913485    0.934149    5.407007    0.886465 
115.569140  69.302620   115.569140   69.302620    -0.364679    -0.931133    4.339101 
5.800504  115.986996   5.800504   115.986996    -0.460193    0.887819    2.049008 
122.054732  32.041848   122.054732   32.041848    -0.989540    -0.144261    3.286359 
37.337434  122.704197   37.337434   122.704197    0.430944    -0.902379    5.157928 
31.284778  12.566289   31.284778   12.566289    -0.294916    0.955523    1.870164 
48.835450  58.802130   48.835450   58.802130    3.981667    2.429949    5.224265 
68.278254  78.258612   68.278254   78.258612    -0.012650    0.999920    1.583446 
11.680833  75.635833   11.680833   75.635833    0.989622    -0.143698    6.138988 
16.511946  9.161249   16.511946   9.161249    -0.588737    0.808324    2.200292 
124.939391  102.982390   124.939391   102.982390    0.374487    -0.927232    5.096233 
121.543388  106.748126   121.543388   106.748126    -12.395591    -3.654490    1.676299 
37.548847  30.215965   37.548847   30.215965    -0.997953    -0.063949    3.205586 
31.401221  94.848084   31.401221   94.848084    -0.967083    -0.254463    3.398885 
89.862726  35.301003   89.862726   35.301003    0.872756    -0.488157    5.773208 
67.227516  68.799035   67.227516   68.799035    -14.894693    -1.494131    3.294627 
31.438802  64.301037   31.438802   64.301037    0.999035    0.043929    0.043943 
25.926313  10.554671   25.926313   10.554671    -0.307132    -0.951667    4.400212 
90.574635  33.142014   90.574635   33.142014    -0.976084    1.596489    4.989420 
28.957759  82.408354   28.957759   82.408354    14.205053    -6.374040    4.796230 
109.317804  95.731309   109.317804   95.731309    -1.034745    1.054743    1.250497 
60.581166  119.807099   60.581166   119.807099    14.382456    3.688770    0.313369 
86.153785  96.530552   86.153785   96.530552    -0.005600    -0.999984    4.706789 
39.238446  80.459357   39.238446   80.459357    -0.123315    0.992368    1.694426 
82.507683  42.726797   82.507683   42.726797    -0.670998    -0.741459    3.976835 
81.431381  95.980640   81.431381   95.980640    -0.919495    0.393102    2.737590 
71.885553  89.646403   71.885553   89.646403    4.496409    1.710497    1.662865 
112.259882  12.546871   112.259882   12.546871    -3.792589    3.864463    2.460673 
124.316292  0.622210   124.316292   0.622210    0.758836    -0.651282    5.573913 
44.872645  44.609134   44.872645   44.609134    2.461246    13.605335    3.931810 
114.568591  67.850998   114.568591   67.850998    0.378317    -0.925676    5.100367 
106.387585  52.444357   106.387585   52.444357    0.899319    -0.437292    5.830600 
89.253706  101.711807   89.253706   101.711807    -9.363472    7.215220    1.628478 
29.934643  76.846187   29.934643   76.846187    -0.494557    4.462080    1.194264 
70.328740  102.372731   70.328740   102.372731    0.899314    0.437303    0.452597 
123.977943  105.591759   123.977943   105.591759    -0.256742    -0.966480    4.452740 
122.328890  77.065974   122.328890   77.065974    1.356340    2.773852    1.655646 
96.588991  25.110275   96.588991   25.110275    1.883722    -1.661553    5.299269 
28.431157  78.183109   28.431157   78.183109    -0.354207    0.935167    1.932862 
77.382945  60.015401   77.382945   60.015401    -10.344547    -8.288930    -0.074617 
82.353347  108.762397   82.353347   108.762397    0.167384    -0.985892    4.880565 
2.411331  37.177231   2.411331   37.177231    0.485333    0.874329    1.064052 
13.034468  115.552938   13.034468   115.552938    5.290835    -0.643519    1.408471 
26.031414  47.666391   26.031414   47.666391    0.459724    -0.888062    5.190073 
75.429157  33.266102   75.429157   33.266102    0.964143    -0.265382    6.014585 
111.075578  49.467031   111.075578   49.467031    0.994063    -0.108810    6.174159 
92.988391  81.308478   92.988391   81.308478    -0.369788    0.929116    1.949578 
75.420482  122.389876   75.420482   122.389876    -0.936047    0.351875    2.782020 
71.505186  109.342149   71.505186   109.342149    -4.008718    4.609713    0.294342 
6.675852  114.568043   6.675852   114.568043    -0.719968    -0.694007    3.908632 
101.391502  14.567754   101.391502   14.567754    -0.929544    0.368712    2.763970 
34.662818  20.029907   34.662818   20.029907    0.313758    0.949503    1.251648 
24.394439  115.099389   24.394439   115.099389    -0.797409    -0.603439    3.789400 
117.116282  73.526024   117.116282   73.526024    3.113362    7.516930    3.479162 
80.319518  43.828676   80.319518   43.828676    0.865165    0.501487    0.525316 
111.037749  34.287428   111.037749   34.287428    0.137465    0.591857    1.334317 
96.749459  64.048024   96.749459   64.048024    -0.131850    -5.917255    0.694026 
21.190526  23.654672   21.190526   23.654672    -5.343426    2.431709    3.717729 
93.298024  76.468088   93.298024   76.468088    -0.059519    -2.067465    6.080459 
70.456175  59.271226   70.456175   59.271226    0.777293    -0.629139    5.602740 
120.324495  83.220802   120.324495   83.220802    -0.890049    0.455866    2.668248 
38.420473  40.913561   38.420473   40.913561    -0.222960    0.974828    1.795646 
116.400477  52.275500   116.400477   52.275500    0.621990    0.783025    0.899515 
30.430518  74.631653   30.430518   74.631653    -5.292992    0.203748    0.315068 
45.597080  117.280222   45.597080   117.280222    0.813022    -0.582233    5.661712 
104.799464  17.781364   104.799464   17.781364    -0.378548    -0.925581    4.324161 
14.871182  88.644334   14.871182   88.644334    13.903572    -0.512397    2.298330 
105.675910  33.530835   105.675910   33.530835    -0.176045    -0.984382    4.535422 
49.021104  17.632951   49.021104   17.632951    -1.070200    -1.652461    2.449539 
84.692069  78.857468   84.692069   78.857468    -0.274808    -0.961499    4.433999 
31.442774  39.369735   31.442774   39.369735    -0.353443    -0.935456    4.351140 
5.455356  57.564649   5.455356   57.564649    0.981096    -0.193520    6.088436 
19.280227  83.225354   19.280227   83.225354    0.753748    0.657164    0.717049 
16.851325  53.099088   16.851325   53.099088    0.891403    0.453212    0.470366 
22.506524  77.142711   22.506524   77.142711    -0.754831    0.655920    2.426192 
25.473646  102.053781   25.473646   102.053781    0.999572    -0.029253    6.253928 
28.333284  41.077520   28.333284   41.077520    0.357307    -0.933987    5.077772 
42.124617  119.314469   42.124617   119.314469    0.999911    0.013305    0.013305 
50.426962  12.718096   50.426962   12.718096    -0.326627    -0.945153    4.379657 
50.268486  103.336063   50.268486   103.336063    0.637397    0.770536    0.879681 
120.792199  28.093657   120.792199   28.093657    -2.179534    6.590709    5.253008 
70.255264  72.337003   70.255264   72.337003    0.998439    0.055858    0.055887 
